timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.total [MiB],power.draw [W],fan.speed [%],clocks.current.sm [MHz],clocks.current.memory [MHz]
2026/07/04 19:13:16.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.354 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:17.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.312 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:18.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.343 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:19.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.375 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:20.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.312 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:21.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.428 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:22.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.386 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:23.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.333 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:24.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.386 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:25.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.418 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:26.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.396 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:27.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.396 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:28.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.386 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:29.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.428 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:30.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.407 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:31.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.418 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:32.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.534 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:33.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.375 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:34.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.386 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:35.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.449 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:36.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.386 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:37.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.407 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:38.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.428 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:39.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.481 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:40.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.449 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:41.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.418 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:42.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.449 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:43.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.449 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:44.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.418 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:45.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.439 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:46.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.513 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:47.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.471 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:48.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.449 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:49.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.471 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:50.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.492 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:51.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.428 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:52.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.64 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:53.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.46 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:54.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.46 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:55.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.555 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:56.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.471 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:57.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.502 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:58.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.492 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:59.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.577 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:00.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.524 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:01.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:02.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.587 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:03.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.524 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:04.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:05.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.471 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:06.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.471 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:07.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.555 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:08.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.524 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:09.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.598 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:10.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.534 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:11.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:12.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.524 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:13.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.513 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:14.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.502 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:15.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.481 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:16.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:17.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.534 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:18.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:19.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.608 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:20.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.502 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:21.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:22.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.555 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:23.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:24.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:25.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.534 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:26.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.608 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:27.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.524 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:28.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.502 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:29.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.577 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:30.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:31.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.513 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:14:32.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.661 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:33.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.577 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:34.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.555 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:35.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.524 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:36.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.598 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:37.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:38.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:39.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.608 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:40.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:41.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.619 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:42.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:43.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.608 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:44.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.577 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:45.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:46.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:47.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.534 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:48.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.502 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:49.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.587 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:50.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.608 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:51.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.555 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:52.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:53.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.545 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:54.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:55.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.619 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:56.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.577 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:57.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.619 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:58.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.577 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:14:59.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.598 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:00.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.608 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:01.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.598 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:02.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.63 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:03.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.661 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:04.511,63.6,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.577 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:05.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.608 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:06.511,64.66,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.566 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:07.511,64.66,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.619 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:08.511,64.66,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.619 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:15:09.511,64.66,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.619 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:10.511,63.6,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.651 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:11.511,64.66,106.0 %,6.36 %,2399.84 MiB,8640.06 MiB,43.555 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:15:12.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,45.686 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:13.511,63.6,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.704 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:14.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.598 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:15.511,63.6,106.0 %,11.66 %,2728.44 MiB,8640.06 MiB,46.598 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:16.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.64 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:17.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.841 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:18.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.629 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:19.511,64.66,106.0 %,11.66 %,2728.44 MiB,8640.06 MiB,47.085 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:20.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.672 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:21.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,47.085 W,[N/A],2742.22 MHz,12721.06 MHz
2026/07/04 19:15:22.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.651 W,[N/A],2782.5 MHz,12721.06 MHz
2026/07/04 19:15:23.511,64.66,106.0 %,11.66 %,2728.44 MiB,8640.06 MiB,47.043 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:24.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.693 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:25.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.788 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:26.511,64.66,106.0 %,11.66 %,2728.44 MiB,8640.06 MiB,46.735 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:27.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,47.085 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:28.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.651 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:29.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.841 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:30.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.598 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:31.511,64.66,106.0 %,11.66 %,2728.44 MiB,8640.06 MiB,47.096 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:32.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.651 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:33.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,47.128 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:34.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.555 W,[N/A],2782.5 MHz,12721.06 MHz
2026/07/04 19:15:35.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,47.064 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:36.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.555 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:37.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,47.181 W,[N/A],2726.32 MHz,12721.06 MHz
2026/07/04 19:15:38.511,64.66,106.0 %,11.66 %,2728.44 MiB,8640.06 MiB,46.693 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:39.511,64.66,106.0 %,8.48 %,2728.44 MiB,8640.06 MiB,47.064 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:40.511,64.66,106.0 %,12.72 %,2728.44 MiB,8640.06 MiB,46.608 W,[N/A],2774.02 MHz,12721.06 MHz
2026/07/04 19:15:41.511,64.66,106.0 %,8.48 %,2728.44 MiB,8640.06 MiB,47.085 W,[N/A],2734.8 MHz,12721.06 MHz
2026/07/04 19:15:42.511,60.42,106.0 %,12.72 %,2.12 MiB,8640.06 MiB,40.884 W,[N/A],2416.8 MHz,12721.06 MHz
2026/07/04 19:15:43.511,59.36,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,11.575 W,[N/A],2210.1 MHz,11661.06 MHz
2026/07/04 19:15:44.511,59.36,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,11.49 W,[N/A],2210.1 MHz,11661.06 MHz
2026/07/04 19:15:45.511,58.3,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,9.498 W,[N/A],190.8 MHz,9541.06 MHz
2026/07/04 19:15:46.511,58.3,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,7.918 W,[N/A],190.8 MHz,9541.06 MHz
