timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.total [MiB],power.draw [W],fan.speed [%],clocks.current.sm [MHz],clocks.current.memory [MHz]
2026/07/04 19:12:59.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.945 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:00.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.903 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:01.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.934 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:02.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.966 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:03.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.903 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:04.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.018 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:05.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.976 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:06.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.924 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:07.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.976 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:08.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.008 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:09.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.987 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:10.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.987 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:11.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.976 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:12.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.018 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:13.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.998 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:14.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.008 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:15.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.124 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:16.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.966 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:17.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.976 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:18.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.04 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:19.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,42.976 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:20.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,42.998 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:21.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.018 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:22.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.071 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:23.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.04 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:24.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.008 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:25.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.04 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:26.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.04 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:27.511,61.95,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.008 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:28.511,61.95,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.029 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:29.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.102 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:30.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.06 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:31.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.04 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:32.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.06 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:33.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.082 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:34.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.018 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:35.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.229 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:36.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.05 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:37.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.05 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:38.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.145 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:39.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.06 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:40.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.092 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:41.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.082 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:42.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.166 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:43.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.113 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:44.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:45.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.176 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:46.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.113 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:47.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:48.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.06 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:49.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.06 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:50.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.145 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:51.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.113 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:13:52.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.186 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:53.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.124 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:54.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:55.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.113 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:56.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.102 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:57.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.092 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:58.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.071 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:13:59.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:00.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.124 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:01.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:02.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.197 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:03.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.092 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:04.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:05.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.145 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:06.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:07.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:08.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.124 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:09.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.197 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:10.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.113 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:11.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.092 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:12.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.166 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:13.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:14.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.102 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:15.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.25 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:16.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.166 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:17.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.145 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:18.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.113 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:19.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.186 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:20.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:21.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:22.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.197 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:23.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:24.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.208 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:25.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:26.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.197 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:27.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.166 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:28.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:29.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:30.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.124 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:31.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.092 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:32.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.176 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:33.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.197 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:34.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.145 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:35.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:36.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.134 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:37.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:38.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.208 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:39.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.166 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:40.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.208 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:41.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.166 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:42.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.186 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:43.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.197 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:44.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.186 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:45.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.218 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:46.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.25 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:47.511,63.0,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.166 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:48.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.197 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:49.511,64.05,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.155 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:50.511,64.05,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.208 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:51.511,64.05,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.208 W,[N/A],2787.75 MHz,12601.05 MHz
2026/07/04 19:14:52.511,64.05,105.0 %,5.25 %,1400.7 MiB,8558.55 MiB,43.208 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:53.511,63.0,105.0 %,6.3 %,1400.7 MiB,8558.55 MiB,43.239 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:54.511,64.05,105.0 %,6.3 %,2377.2 MiB,8558.55 MiB,43.145 W,[N/A],2779.35 MHz,12601.05 MHz
2026/07/04 19:14:55.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,45.255 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:14:56.511,63.0,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.263 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:14:57.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.158 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:14:58.511,63.0,105.0 %,11.55 %,2702.7 MiB,8558.55 MiB,46.158 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:14:59.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.2 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:00.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.399 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:01.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.19 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:02.511,64.05,105.0 %,11.55 %,2702.7 MiB,8558.55 MiB,46.641 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:03.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.232 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:04.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.641 W,[N/A],2716.35 MHz,12601.05 MHz
2026/07/04 19:15:05.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.21 W,[N/A],2756.25 MHz,12601.05 MHz
2026/07/04 19:15:06.511,64.05,105.0 %,11.55 %,2702.7 MiB,8558.55 MiB,46.599 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:07.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.252 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:08.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.347 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:09.511,64.05,105.0 %,11.55 %,2702.7 MiB,8558.55 MiB,46.295 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:10.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.641 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:11.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.21 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:12.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.399 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:13.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.158 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:14.511,64.05,105.0 %,11.55 %,2702.7 MiB,8558.55 MiB,46.652 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:15.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.21 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:16.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.683 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:17.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.116 W,[N/A],2756.25 MHz,12601.05 MHz
2026/07/04 19:15:18.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.62 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:19.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.116 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:20.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.736 W,[N/A],2700.6 MHz,12601.05 MHz
2026/07/04 19:15:21.511,64.05,105.0 %,11.55 %,2702.7 MiB,8558.55 MiB,46.252 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:22.511,64.05,105.0 %,8.4 %,2702.7 MiB,8558.55 MiB,46.62 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:23.511,64.05,105.0 %,12.6 %,2702.7 MiB,8558.55 MiB,46.168 W,[N/A],2747.85 MHz,12601.05 MHz
2026/07/04 19:15:24.511,64.05,105.0 %,8.4 %,2702.7 MiB,8558.55 MiB,46.641 W,[N/A],2709.0 MHz,12601.05 MHz
2026/07/04 19:15:25.511,59.85,105.0 %,12.6 %,2.1 MiB,8558.55 MiB,40.498 W,[N/A],2394.0 MHz,12601.05 MHz
2026/07/04 19:15:26.511,58.8,0.0 %,0.0 %,2.1 MiB,8558.55 MiB,11.466 W,[N/A],2189.25 MHz,11551.05 MHz
2026/07/04 19:15:27.511,58.8,0.0 %,0.0 %,2.1 MiB,8558.55 MiB,11.382 W,[N/A],2189.25 MHz,11551.05 MHz
2026/07/04 19:15:28.511,57.75,0.0 %,0.0 %,2.1 MiB,8558.55 MiB,9.408 W,[N/A],189.0 MHz,9451.05 MHz
2026/07/04 19:15:29.511,57.75,0.0 %,0.0 %,2.1 MiB,8558.55 MiB,7.844 W,[N/A],189.0 MHz,9451.05 MHz
