timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.total [MiB],power.draw [W],fan.speed [%],clocks.current.sm [MHz],clocks.current.memory [MHz]
2026/07/04 19:12:50.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.718 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:12:51.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.677 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:12:52.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.708 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:12:53.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.738 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:12:54.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.677 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:12:55.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.789 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:12:56.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.749 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:12:57.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.698 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:12:58.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.749 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:12:59.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.779 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:00.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.759 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:01.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.759 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:02.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.749 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:03.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.789 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:04.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.769 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:05.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.779 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:06.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.891 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:07.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.738 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:08.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.749 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:09.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.81 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:10.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.749 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:11.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.769 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:12.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.789 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:13.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.84 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:14.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.81 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:15.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.779 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:16.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.81 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:17.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.81 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:18.511,60.18,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.779 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:19.511,60.18,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.8 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:20.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.871 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:21.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.83 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:22.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.81 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:23.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.83 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:24.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.851 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:25.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.789 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:26.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.993 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:27.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.82 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:28.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.82 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:29.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.912 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:30.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.83 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:31.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.861 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:32.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.851 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:33.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.932 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:34.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.881 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:35.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:36.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.942 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:37.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.881 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:38.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:39.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.83 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:40.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.83 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:41.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.912 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:42.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.881 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:43.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.953 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:44.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.891 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:45.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:46.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.881 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:47.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.871 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:48.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.861 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:49.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.84 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:50.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:51.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.891 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:52.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:53.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.963 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:54.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.861 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:55.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:56.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.912 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:57.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:13:58.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:13:59.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.891 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:00.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.963 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:14:01.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.881 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:14:02.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.861 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:03.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.932 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:04.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:05.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.871 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:14:06.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,42.014 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:07.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.932 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:08.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.912 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:09.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.881 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:10.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.953 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:11.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:12.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:13.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.963 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:14.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:15.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.973 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:16.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:17.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.963 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:18.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.932 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:19.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:20.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:21.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.891 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:22.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.861 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:23.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.942 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:24.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.963 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:25.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.912 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:26.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:27.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.902 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:28.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:29.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.973 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:30.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.932 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:31.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.973 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:32.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.932 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:33.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.953 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:34.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.963 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:35.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.953 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:36.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.983 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:37.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,42.014 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:38.511,61.2,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.932 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:39.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.963 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:40.511,62.22,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.922 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:41.511,62.22,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.973 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:42.511,62.22,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,41.973 W,[N/A],2708.1 MHz,12241.02 MHz
2026/07/04 19:14:43.511,62.22,102.0 %,5.1 %,1360.68 MiB,8314.02 MiB,41.973 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:44.511,61.2,102.0 %,6.12 %,1360.68 MiB,8314.02 MiB,42.004 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:45.511,62.22,102.0 %,6.12 %,2309.28 MiB,8314.02 MiB,41.912 W,[N/A],2699.94 MHz,12241.02 MHz
2026/07/04 19:14:46.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,43.962 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:14:47.511,61.2,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.941 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:14:48.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.839 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:14:49.511,61.2,102.0 %,11.22 %,2625.48 MiB,8314.02 MiB,44.839 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:14:50.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.88 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:14:51.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.074 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:14:52.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.87 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:14:53.511,62.22,102.0 %,11.22 %,2625.48 MiB,8314.02 MiB,45.308 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:14:54.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.911 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:14:55.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.308 W,[N/A],2638.74 MHz,12241.02 MHz
2026/07/04 19:14:56.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.89 W,[N/A],2677.5 MHz,12241.02 MHz
2026/07/04 19:14:57.511,62.22,102.0 %,11.22 %,2625.48 MiB,8314.02 MiB,45.268 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:14:58.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.931 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:14:59.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.023 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:00.511,62.22,102.0 %,11.22 %,2625.48 MiB,8314.02 MiB,44.972 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:15:01.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.308 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:02.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.89 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:15:03.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.074 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:04.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.839 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:15:05.511,62.22,102.0 %,11.22 %,2625.48 MiB,8314.02 MiB,45.319 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:06.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.89 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:15:07.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.349 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:08.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.798 W,[N/A],2677.5 MHz,12241.02 MHz
2026/07/04 19:15:09.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.288 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:10.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.798 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:15:11.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,45.4 W,[N/A],2623.44 MHz,12241.02 MHz
2026/07/04 19:15:12.511,62.22,102.0 %,11.22 %,2625.48 MiB,8314.02 MiB,44.931 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:15:13.511,62.22,102.0 %,8.16 %,2625.48 MiB,8314.02 MiB,45.288 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:14.511,62.22,102.0 %,12.24 %,2625.48 MiB,8314.02 MiB,44.849 W,[N/A],2669.34 MHz,12241.02 MHz
2026/07/04 19:15:15.511,62.22,102.0 %,8.16 %,2625.48 MiB,8314.02 MiB,45.308 W,[N/A],2631.6 MHz,12241.02 MHz
2026/07/04 19:15:16.511,58.14,102.0 %,12.24 %,2.04 MiB,8314.02 MiB,39.341 W,[N/A],2325.6 MHz,12241.02 MHz
2026/07/04 19:15:17.511,57.12,0.0 %,0.0 %,2.04 MiB,8314.02 MiB,11.138 W,[N/A],2126.7 MHz,11221.02 MHz
2026/07/04 19:15:18.511,57.12,0.0 %,0.0 %,2.04 MiB,8314.02 MiB,11.057 W,[N/A],2126.7 MHz,11221.02 MHz
2026/07/04 19:15:19.511,56.1,0.0 %,0.0 %,2.04 MiB,8314.02 MiB,9.139 W,[N/A],183.6 MHz,9181.02 MHz
2026/07/04 19:15:20.511,56.1,0.0 %,0.0 %,2.04 MiB,8314.02 MiB,7.619 W,[N/A],183.6 MHz,9181.02 MHz
